,Vehicle category,Segment,CountryID,TechID,Age,TransTypeID,VehTypeID,MassCatID,EngineID,FuelID,NumVeh
2296,Passenger cars,"PC diesel 1,4-<2L",9,9251.0,19,1.0,3.0,2.0,15.0,2.0,117.39416909620991
2297,Passenger cars,"PC diesel 1,4-<2L",9,9251.0,20,1.0,3.0,2.0,15.0,2.0,29.348542274052477
2298,Passenger cars,"PC diesel 1,4-<2L",9,9251.0,21,1.0,3.0,2.0,15.0,2.0,29.348542274052477
2299,Passenger cars,"PC diesel 1,4-<2L",9,9251.0,22,1.0,3.0,2.0,15.0,2.0,14.674271137026238
2300,Passenger cars,"PC diesel 1,4-<2L",9,9251.0,23,1.0,3.0,2.0,15.0,2.0,14.674271137026238
2301,Passenger cars,"PC diesel 1,4-<2L",9,9251.0,24,1.0,3.0,2.0,15.0,2.0,14.674271137026238
2302,Passenger cars,"PC diesel 1,4-<2L",9,9251.0,25,1.0,3.0,2.0,15.0,2.0,14.674271137026238
2303,Passenger cars,"PC diesel 1,4-<2L",9,9251.0,26,1.0,3.0,2.0,15.0,2.0,44.02281341107872
2306,Passenger cars,"PC diesel 1,4-<2L",9,9251.0,29,1.0,3.0,2.0,15.0,2.0,58.697084548104954
2307,Passenger cars,"PC diesel 1,4-<2L",9,9251.0,30,1.0,3.0,2.0,15.0,2.0,14.674271137026238
2309,Passenger cars,"PC diesel 1,4-<2L",9,9251.0,32,1.0,3.0,2.0,15.0,2.0,14.674271137026238
2311,Passenger cars,PC diesel >=2L,9,310.0,1,1.0,3.0,3.0,1.0,2.0,1.6832361516034988
2312,Passenger cars,PC diesel >=2L,9,310.0,2,1.0,3.0,3.0,1.0,2.0,1.6832361516034988
2313,Passenger cars,PC diesel >=2L,9,310.0,3,1.0,3.0,3.0,1.0,2.0,1.6832361516034988
2314,Passenger cars,PC diesel >=2L,9,310.0,4,1.0,3.0,3.0,1.0,2.0,3.3664723032069976
2315,Passenger cars,PC diesel >=2L,9,310.0,5,1.0,3.0,3.0,1.0,2.0,1.6832361516034988
2316,Passenger cars,PC diesel >=2L,9,310.0,6,1.0,3.0,3.0,1.0,2.0,5.049708454810496
2317,Passenger cars,PC diesel >=2L,9,310.0,7,1.0,3.0,3.0,1.0,2.0,8.416180758017495
2318,Passenger cars,PC diesel >=2L,9,310.0,8,1.0,3.0,3.0,1.0,2.0,5.049708454810496
2319,Passenger cars,PC diesel >=2L,9,310.0,9,1.0,3.0,3.0,1.0,2.0,15.14912536443149
2320,Passenger cars,PC diesel >=2L,9,310.0,10,1.0,3.0,3.0,1.0,2.0,20.198833819241983
2321,Passenger cars,PC diesel >=2L,9,310.0,11,1.0,3.0,3.0,1.0,2.0,10.099416909620992
2322,Passenger cars,PC diesel >=2L,9,310.0,12,1.0,3.0,3.0,1.0,2.0,11.782653061224492
2323,Passenger cars,PC diesel >=2L,9,310.0,13,1.0,3.0,3.0,1.0,2.0,5.049708454810496
2324,Passenger cars,PC diesel >=2L,9,310.0,14,1.0,3.0,3.0,1.0,2.0,1.6832361516034988
2325,Passenger cars,PC diesel >=2L,9,310.0,15,1.0,3.0,3.0,1.0,2.0,6.732944606413995
2326,Passenger cars,PC diesel >=2L,9,310.0,16,1.0,3.0,3.0,1.0,2.0,5.049708454810496
2327,Passenger cars,PC diesel >=2L,9,310.0,17,1.0,3.0,3.0,1.0,2.0,13.46588921282799
2328,Passenger cars,PC diesel >=2L,9,310.0,18,1.0,3.0,3.0,1.0,2.0,5.049708454810496
2329,Passenger cars,PC diesel >=2L,9,310.0,19,1.0,3.0,3.0,1.0,2.0,13.46588921282799
2330,Passenger cars,PC diesel >=2L,9,310.0,20,1.0,3.0,3.0,1.0,2.0,3.3664723032069976
2331,Passenger cars,PC diesel >=2L,9,310.0,21,1.0,3.0,3.0,1.0,2.0,3.3664723032069976
2332,Passenger cars,PC diesel >=2L,9,310.0,22,1.0,3.0,3.0,1.0,2.0,1.6832361516034988
2333,Passenger cars,PC diesel >=2L,9,310.0,23,1.0,3.0,3.0,1.0,2.0,1.6832361516034988
2334,Passenger cars,PC diesel >=2L,9,310.0,24,1.0,3.0,3.0,1.0,2.0,1.6832361516034988
2335,Passenger cars,PC diesel >=2L,9,310.0,25,1.0,3.0,3.0,1.0,2.0,1.6832361516034988
2336,Passenger cars,PC diesel >=2L,9,310.0,26,1.0,3.0,3.0,1.0,2.0,5.049708454810496
2339,Passenger cars,PC diesel >=2L,9,310.0,29,1.0,3.0,3.0,1.0,2.0,6.732944606413995
2340,Passenger cars,PC diesel >=2L,9,310.0,30,1.0,3.0,3.0,1.0,2.0,1.6832361516034988
2342,Passenger cars,PC diesel >=2L,9,310.0,32,1.0,3.0,3.0,1.0,2.0,1.6832361516034988
2344,Passenger cars,PC diesel >=2L,9,9310.0,1,1.0,3.0,3.0,1.0,2.0,9.538338192419827
2345,Passenger cars,PC diesel >=2L,9,9310.0,2,1.0,3.0,3.0,1.0,2.0,9.538338192419827
2346,Passenger cars,PC diesel >=2L,9,9310.0,3,1.0,3.0,3.0,1.0,2.0,9.538338192419827
2347,Passenger cars,PC diesel >=2L,9,9310.0,4,1.0,3.0,3.0,1.0,2.0,19.076676384839654
2348,Passenger cars,PC diesel >=2L,9,9310.0,5,1.0,3.0,3.0,1.0,2.0,9.538338192419827
2349,Passenger cars,PC diesel >=2L,9,9310.0,6,1.0,3.0,3.0,1.0,2.0,28.61501457725948
2350,Passenger cars,PC diesel >=2L,9,9310.0,7,1.0,3.0,3.0,1.0,2.0,47.69169096209914
2351,Passenger cars,PC diesel >=2L,9,9310.0,8,1.0,3.0,3.0,1.0,2.0,28.61501457725948
2352,Passenger cars,PC diesel >=2L,9,9310.0,9,1.0,3.0,3.0,1.0,2.0,85.84504373177845
2353,Passenger cars,PC diesel >=2L,9,9310.0,10,1.0,3.0,3.0,1.0,2.0,114.46005830903792
2354,Passenger cars,PC diesel >=2L,9,9310.0,11,1.0,3.0,3.0,1.0,2.0,57.23002915451896
2355,Passenger cars,PC diesel >=2L,9,9310.0,12,1.0,3.0,3.0,1.0,2.0,66.7683673469388
2356,Passenger cars,PC diesel >=2L,9,9310.0,13,1.0,3.0,3.0,1.0,2.0,28.61501457725948
2357,Passenger cars,PC diesel >=2L,9,9310.0,14,1.0,3.0,3.0,1.0,2.0,9.538338192419827
2358,Passenger cars,PC diesel >=2L,9,9310.0,15,1.0,3.0,3.0,1.0,2.0,38.15335276967931
2359,Passenger cars,PC diesel >=2L,9,9310.0,16,1.0,3.0,3.0,1.0,2.0,28.61501457725948
2360,Passenger cars,PC diesel >=2L,9,9310.0,17,1.0,3.0,3.0,1.0,2.0,76.30670553935862
2361,Passenger cars,PC diesel >=2L,9,9310.0,18,1.0,3.0,3.0,1.0,2.0,28.61501457725948
2362,Passenger cars,PC diesel >=2L,9,9310.0,19,1.0,3.0,3.0,1.0,2.0,76.30670553935862
2363,Passenger cars,PC diesel >=2L,9,9310.0,20,1.0,3.0,3.0,1.0,2.0,19.076676384839654
2364,Passenger cars,PC diesel >=2L,9,9310.0,21,1.0,3.0,3.0,1.0,2.0,19.076676384839654
2365,Passenger cars,PC diesel >=2L,9,9310.0,22,1.0,3.0,3.0,1.0,2.0,9.538338192419827
2366,Passenger cars,PC diesel >=2L,9,9310.0,23,1.0,3.0,3.0,1.0,2.0,9.538338192419827
2367,Passenger cars,PC diesel >=2L,9,9310.0,24,1.0,3.0,3.0,1.0,2.0,9.538338192419827
2368,Passenger cars,PC diesel >=2L,9,9310.0,25,1.0,3.0,3.0,1.0,2.0,9.538338192419827
2369,Passenger cars,PC diesel >=2L,9,9310.0,26,1.0,3.0,3.0,1.0,2.0,28.61501457725948
2372,Passenger cars,PC diesel >=2L,9,9310.0,29,1.0,3.0,3.0,1.0,2.0,38.15335276967931
2373,Passenger cars,PC diesel >=2L,9,9310.0,30,1.0,3.0,3.0,1.0,2.0,9.538338192419827
2375,Passenger cars,PC diesel >=2L,9,9310.0,32,1.0,3.0,3.0,1.0,2.0,9.538338192419827
2377,Passenger cars,PC diesel >=2L,9,330.0,1,1.0,3.0,3.0,3.0,2.0,1.6832361516034988
2378,Passenger cars,PC diesel >=2L,9,330.0,2,1.0,3.0,3.0,3.0,2.0,1.6832361516034988
2379,Passenger cars,PC diesel >=2L,9,330.0,3,1.0,3.0,3.0,3.0,2.0,1.6832361516034988
2380,Passenger cars,PC diesel >=2L,9,330.0,4,1.0,3.0,3.0,3.0,2.0,3.3664723032069976
2381,Passenger cars,PC diesel >=2L,9,330.0,5,1.0,3.0,3.0,3.0,2.0,1.6832361516034988
2382,Passenger cars,PC diesel >=2L,9,330.0,6,1.0,3.0,3.0,3.0,2.0,5.049708454810496
2383,Passenger cars,PC diesel >=2L,9,330.0,7,1.0,3.0,3.0,3.0,2.0,8.416180758017495
2384,Passenger cars,PC diesel >=2L,9,330.0,8,1.0,3.0,3.0,3.0,2.0,5.049708454810496
2385,Passenger cars,PC diesel >=2L,9,330.0,9,1.0,3.0,3.0,3.0,2.0,15.14912536443149
2386,Passenger cars,PC diesel >=2L,9,330.0,10,1.0,3.0,3.0,3.0,2.0,20.198833819241983
2387,Passenger cars,PC diesel >=2L,9,330.0,11,1.0,3.0,3.0,3.0,2.0,10.099416909620992
2388,Passenger cars,PC diesel >=2L,9,330.0,12,1.0,3.0,3.0,3.0,2.0,11.782653061224492
2389,Passenger cars,PC diesel >=2L,9,330.0,13,1.0,3.0,3.0,3.0,2.0,5.049708454810496
2390,Passenger cars,PC diesel >=2L,9,330.0,14,1.0,3.0,3.0,3.0,2.0,1.6832361516034988
2391,Passenger cars,PC diesel >=2L,9,330.0,15,1.0,3.0,3.0,3.0,2.0,6.732944606413995
2392,Passenger cars,PC diesel >=2L,9,330.0,16,1.0,3.0,3.0,3.0,2.0,5.049708454810496
2393,Passenger cars,PC diesel >=2L,9,330.0,17,1.0,3.0,3.0,3.0,2.0,13.46588921282799
2394,Passenger cars,PC diesel >=2L,9,330.0,18,1.0,3.0,3.0,3.0,2.0,5.049708454810496
2395,Passenger cars,PC diesel >=2L,9,330.0,19,1.0,3.0,3.0,3.0,2.0,13.46588921282799
2396,Passenger cars,PC diesel >=2L,9,330.0,20,1.0,3.0,3.0,3.0,2.0,3.3664723032069976
2397,Passenger cars,PC diesel >=2L,9,330.0,21,1.0,3.0,3.0,3.0,2.0,3.3664723032069976
2398,Passenger cars,PC diesel >=2L,9,330.0,22,1.0,3.0,3.0,3.0,2.0,1.6832361516034988
2399,Passenger cars,PC diesel >=2L,9,330.0,23,1.0,3.0,3.0,3.0,2.0,1.6832361516034988
2400,Passenger cars,PC diesel >=2L,9,330.0,24,1.0,3.0,3.0,3.0,2.0,1.6832361516034988
2401,Passenger cars,PC diesel >=2L,9,330.0,25,1.0,3.0,3.0,3.0,2.0,1.6832361516034988
2402,Passenger cars,PC diesel >=2L,9,330.0,26,1.0,3.0,3.0,3.0,2.0,5.049708454810496
2405,Passenger cars,PC diesel >=2L,9,330.0,29,1.0,3.0,3.0,3.0,2.0,6.732944606413995
2406,Passenger cars,PC diesel >=2L,9,330.0,30,1.0,3.0,3.0,3.0,2.0,1.6832361516034988
2408,Passenger cars,PC diesel >=2L,9,330.0,32,1.0,3.0,3.0,3.0,2.0,1.6832361516034988
2410,Passenger cars,PC diesel >=2L,9,9330.0,1,1.0,3.0,3.0,3.0,2.0,9.538338192419827
2411,Passenger cars,PC diesel >=2L,9,9330.0,2,1.0,3.0,3.0,3.0,2.0,9.538338192419827
2412,Passenger cars,PC diesel >=2L,9,9330.0,3,1.0,3.0,3.0,3.0,2.0,9.538338192419827
2413,Passenger cars,PC diesel >=2L,9,9330.0,4,1.0,3.0,3.0,3.0,2.0,19.076676384839654
2414,Passenger cars,PC diesel >=2L,9,9330.0,5,1.0,3.0,3.0,3.0,2.0,9.538338192419827
2415,Passenger cars,PC diesel >=2L,9,9330.0,6,1.0,3.0,3.0,3.0,2.0,28.61501457725948
2416,Passenger cars,PC diesel >=2L,9,9330.0,7,1.0,3.0,3.0,3.0,2.0,47.69169096209914
2417,Passenger cars,PC diesel >=2L,9,9330.0,8,1.0,3.0,3.0,3.0,2.0,28.61501457725948
2418,Passenger cars,PC diesel >=2L,9,9330.0,9,1.0,3.0,3.0,3.0,2.0,85.84504373177845
2419,Passenger cars,PC diesel >=2L,9,9330.0,10,1.0,3.0,3.0,3.0,2.0,114.46005830903792
2420,Passenger cars,PC diesel >=2L,9,9330.0,11,1.0,3.0,3.0,3.0,2.0,57.23002915451896
2421,Passenger cars,PC diesel >=2L,9,9330.0,12,1.0,3.0,3.0,3.0,2.0,66.7683673469388
2422,Passenger cars,PC diesel >=2L,9,9330.0,13,1.0,3.0,3.0,3.0,2.0,28.61501457725948
2423,Passenger cars,PC diesel >=2L,9,9330.0,14,1.0,3.0,3.0,3.0,2.0,9.538338192419827
2424,Passenger cars,PC diesel >=2L,9,9330.0,15,1.0,3.0,3.0,3.0,2.0,38.15335276967931
2425,Passenger cars,PC diesel >=2L,9,9330.0,16,1.0,3.0,3.0,3.0,2.0,28.61501457725948
2426,Passenger cars,PC diesel >=2L,9,9330.0,17,1.0,3.0,3.0,3.0,2.0,76.30670553935862
2427,Passenger cars,PC diesel >=2L,9,9330.0,18,1.0,3.0,3.0,3.0,2.0,28.61501457725948
2428,Passenger cars,PC diesel >=2L,9,9330.0,19,1.0,3.0,3.0,3.0,2.0,76.30670553935862
2429,Passenger cars,PC diesel >=2L,9,9330.0,20,1.0,3.0,3.0,3.0,2.0,19.076676384839654
2430,Passenger cars,PC diesel >=2L,9,9330.0,21,1.0,3.0,3.0,3.0,2.0,19.076676384839654
2431,Passenger cars,PC diesel >=2L,9,9330.0,22,1.0,3.0,3.0,3.0,2.0,9.538338192419827
2432,Passenger cars,PC diesel >=2L,9,9330.0,23,1.0,3.0,3.0,3.0,2.0,9.538338192419827
2433,Passenger cars,PC diesel >=2L,9,9330.0,24,1.0,3.0,3.0,3.0,2.0,9.538338192419827
2434,Passenger cars,PC diesel >=2L,9,9330.0,25,1.0,3.0,3.0,3.0,2.0,9.538338192419827
2435,Passenger cars,PC diesel >=2L,9,9330.0,26,1.0,3.0,3.0,3.0,2.0,28.61501457725948
2438,Passenger cars,PC diesel >=2L,9,9330.0,29,1.0,3.0,3.0,3.0,2.0,38.15335276967931
2439,Passenger cars,PC diesel >=2L,9,9330.0,30,1.0,3.0,3.0,3.0,2.0,9.538338192419827
2441,Passenger cars,PC diesel >=2L,9,9330.0,32,1.0,3.0,3.0,3.0,2.0,9.538338192419827
2443,Passenger cars,PC diesel >=2L,9,340.0,1,1.0,3.0,3.0,4.0,2.0,1.6832361516034988
2444,Passenger cars,PC diesel >=2L,9,340.0,2,1.0,3.0,3.0,4.0,2.0,1.6832361516034988
2445,Passenger cars,PC diesel >=2L,9,340.0,3,1.0,3.0,3.0,4.0,2.0,1.6832361516034988
2446,Passenger cars,PC diesel >=2L,9,340.0,4,1.0,3.0,3.0,4.0,2.0,3.3664723032069976
2447,Passenger cars,PC diesel >=2L,9,340.0,5,1.0,3.0,3.0,4.0,2.0,1.6832361516034988
2448,Passenger cars,PC diesel >=2L,9,340.0,6,1.0,3.0,3.0,4.0,2.0,5.049708454810496
2449,Passenger cars,PC diesel >=2L,9,340.0,7,1.0,3.0,3.0,4.0,2.0,8.416180758017495
2450,Passenger cars,PC diesel >=2L,9,340.0,8,1.0,3.0,3.0,4.0,2.0,5.049708454810496
2451,Passenger cars,PC diesel >=2L,9,340.0,9,1.0,3.0,3.0,4.0,2.0,15.14912536443149
2452,Passenger cars,PC diesel >=2L,9,340.0,10,1.0,3.0,3.0,4.0,2.0,20.198833819241983
2453,Passenger cars,PC diesel >=2L,9,340.0,11,1.0,3.0,3.0,4.0,2.0,10.099416909620992
2454,Passenger cars,PC diesel >=2L,9,340.0,12,1.0,3.0,3.0,4.0,2.0,11.782653061224492
2455,Passenger cars,PC diesel >=2L,9,340.0,13,1.0,3.0,3.0,4.0,2.0,5.049708454810496
2456,Passenger cars,PC diesel >=2L,9,340.0,14,1.0,3.0,3.0,4.0,2.0,1.6832361516034988
2457,Passenger cars,PC diesel >=2L,9,340.0,15,1.0,3.0,3.0,4.0,2.0,6.732944606413995
2458,Passenger cars,PC diesel >=2L,9,340.0,16,1.0,3.0,3.0,4.0,2.0,5.049708454810496
2459,Passenger cars,PC diesel >=2L,9,340.0,17,1.0,3.0,3.0,4.0,2.0,13.46588921282799
2460,Passenger cars,PC diesel >=2L,9,340.0,18,1.0,3.0,3.0,4.0,2.0,5.049708454810496
2461,Passenger cars,PC diesel >=2L,9,340.0,19,1.0,3.0,3.0,4.0,2.0,13.46588921282799
2462,Passenger cars,PC diesel >=2L,9,340.0,20,1.0,3.0,3.0,4.0,2.0,3.3664723032069976
2463,Passenger cars,PC diesel >=2L,9,340.0,21,1.0,3.0,3.0,4.0,2.0,3.3664723032069976
2464,Passenger cars,PC diesel >=2L,9,340.0,22,1.0,3.0,3.0,4.0,2.0,1.6832361516034988
2465,Passenger cars,PC diesel >=2L,9,340.0,23,1.0,3.0,3.0,4.0,2.0,1.6832361516034988
2466,Passenger cars,PC diesel >=2L,9,340.0,24,1.0,3.0,3.0,4.0,2.0,1.6832361516034988
2467,Passenger cars,PC diesel >=2L,9,340.0,25,1.0,3.0,3.0,4.0,2.0,1.6832361516034988
2468,Passenger cars,PC diesel >=2L,9,340.0,26,1.0,3.0,3.0,4.0,2.0,5.049708454810496
2471,Passenger cars,PC diesel >=2L,9,340.0,29,1.0,3.0,3.0,4.0,2.0,6.732944606413995
2472,Passenger cars,PC diesel >=2L,9,340.0,30,1.0,3.0,3.0,4.0,2.0,1.6832361516034988
2474,Passenger cars,PC diesel >=2L,9,340.0,32,1.0,3.0,3.0,4.0,2.0,1.6832361516034988
2476,Passenger cars,PC diesel >=2L,9,9340.0,1,1.0,3.0,3.0,4.0,2.0,9.538338192419827
2477,Passenger cars,PC diesel >=2L,9,9340.0,2,1.0,3.0,3.0,4.0,2.0,9.538338192419827
2478,Passenger cars,PC diesel >=2L,9,9340.0,3,1.0,3.0,3.0,4.0,2.0,9.538338192419827
2479,Passenger cars,PC diesel >=2L,9,9340.0,4,1.0,3.0,3.0,4.0,2.0,19.076676384839654
2480,Passenger cars,PC diesel >=2L,9,9340.0,5,1.0,3.0,3.0,4.0,2.0,9.538338192419827
2481,Passenger cars,PC diesel >=2L,9,9340.0,6,1.0,3.0,3.0,4.0,2.0,28.61501457725948
2482,Passenger cars,PC diesel >=2L,9,9340.0,7,1.0,3.0,3.0,4.0,2.0,47.69169096209914
2483,Passenger cars,PC diesel >=2L,9,9340.0,8,1.0,3.0,3.0,4.0,2.0,28.61501457725948
2484,Passenger cars,PC diesel >=2L,9,9340.0,9,1.0,3.0,3.0,4.0,2.0,85.84504373177845
2485,Passenger cars,PC diesel >=2L,9,9340.0,10,1.0,3.0,3.0,4.0,2.0,114.46005830903792
2486,Passenger cars,PC diesel >=2L,9,9340.0,11,1.0,3.0,3.0,4.0,2.0,57.23002915451896
2487,Passenger cars,PC diesel >=2L,9,9340.0,12,1.0,3.0,3.0,4.0,2.0,66.7683673469388
2488,Passenger cars,PC diesel >=2L,9,9340.0,13,1.0,3.0,3.0,4.0,2.0,28.61501457725948
2489,Passenger cars,PC diesel >=2L,9,9340.0,14,1.0,3.0,3.0,4.0,2.0,9.538338192419827
2490,Passenger cars,PC diesel >=2L,9,9340.0,15,1.0,3.0,3.0,4.0,2.0,38.15335276967931
2491,Passenger cars,PC diesel >=2L,9,9340.0,16,1.0,3.0,3.0,4.0,2.0,28.61501457725948
2492,Passenger cars,PC diesel >=2L,9,9340.0,17,1.0,3.0,3.0,4.0,2.0,76.30670553935862
2493,Passenger cars,PC diesel >=2L,9,9340.0,18,1.0,3.0,3.0,4.0,2.0,28.61501457725948
2494,Passenger cars,PC diesel >=2L,9,9340.0,19,1.0,3.0,3.0,4.0,2.0,76.30670553935862
2495,Passenger cars,PC diesel >=2L,9,9340.0,20,1.0,3.0,3.0,4.0,2.0,19.076676384839654
2496,Passenger cars,PC diesel >=2L,9,9340.0,21,1.0,3.0,3.0,4.0,2.0,19.076676384839654
2497,Passenger cars,PC diesel >=2L,9,9340.0,22,1.0,3.0,3.0,4.0,2.0,9.538338192419827
2498,Passenger cars,PC diesel >=2L,9,9340.0,23,1.0,3.0,3.0,4.0,2.0,9.538338192419827
2499,Passenger cars,PC diesel >=2L,9,9340.0,24,1.0,3.0,3.0,4.0,2.0,9.538338192419827
2500,Passenger cars,PC diesel >=2L,9,9340.0,25,1.0,3.0,3.0,4.0,2.0,9.538338192419827
2501,Passenger cars,PC diesel >=2L,9,9340.0,26,1.0,3.0,3.0,4.0,2.0,28.61501457725948
2504,Passenger cars,PC diesel >=2L,9,9340.0,29,1.0,3.0,3.0,4.0,2.0,38.15335276967931
2505,Passenger cars,PC diesel >=2L,9,9340.0,30,1.0,3.0,3.0,4.0,2.0,9.538338192419827
2507,Passenger cars,PC diesel >=2L,9,9340.0,32,1.0,3.0,3.0,4.0,2.0,9.538338192419827
2509,Passenger cars,PC diesel >=2L,9,350.0,1,1.0,3.0,3.0,5.0,2.0,1.6832361516034988
2510,Passenger cars,PC diesel >=2L,9,350.0,2,1.0,3.0,3.0,5.0,2.0,1.6832361516034988
2511,Passenger cars,PC diesel >=2L,9,350.0,3,1.0,3.0,3.0,5.0,2.0,1.6832361516034988
2512,Passenger cars,PC diesel >=2L,9,350.0,4,1.0,3.0,3.0,5.0,2.0,3.3664723032069976
2513,Passenger cars,PC diesel >=2L,9,350.0,5,1.0,3.0,3.0,5.0,2.0,1.6832361516034988
2514,Passenger cars,PC diesel >=2L,9,350.0,6,1.0,3.0,3.0,5.0,2.0,5.049708454810496
2515,Passenger cars,PC diesel >=2L,9,350.0,7,1.0,3.0,3.0,5.0,2.0,8.416180758017495
2516,Passenger cars,PC diesel >=2L,9,350.0,8,1.0,3.0,3.0,5.0,2.0,5.049708454810496
2517,Passenger cars,PC diesel >=2L,9,350.0,9,1.0,3.0,3.0,5.0,2.0,15.14912536443149
2518,Passenger cars,PC diesel >=2L,9,350.0,10,1.0,3.0,3.0,5.0,2.0,20.198833819241983
2519,Passenger cars,PC diesel >=2L,9,350.0,11,1.0,3.0,3.0,5.0,2.0,10.099416909620992
2520,Passenger cars,PC diesel >=2L,9,350.0,12,1.0,3.0,3.0,5.0,2.0,11.782653061224492
2521,Passenger cars,PC diesel >=2L,9,350.0,13,1.0,3.0,3.0,5.0,2.0,5.049708454810496
2522,Passenger cars,PC diesel >=2L,9,350.0,14,1.0,3.0,3.0,5.0,2.0,1.6832361516034988
2523,Passenger cars,PC diesel >=2L,9,350.0,15,1.0,3.0,3.0,5.0,2.0,6.732944606413995
2524,Passenger cars,PC diesel >=2L,9,350.0,16,1.0,3.0,3.0,5.0,2.0,5.049708454810496
2525,Passenger cars,PC diesel >=2L,9,350.0,17,1.0,3.0,3.0,5.0,2.0,13.46588921282799
2526,Passenger cars,PC diesel >=2L,9,350.0,18,1.0,3.0,3.0,5.0,2.0,5.049708454810496
2527,Passenger cars,PC diesel >=2L,9,350.0,19,1.0,3.0,3.0,5.0,2.0,13.46588921282799
2528,Passenger cars,PC diesel >=2L,9,350.0,20,1.0,3.0,3.0,5.0,2.0,3.3664723032069976
2529,Passenger cars,PC diesel >=2L,9,350.0,21,1.0,3.0,3.0,5.0,2.0,3.3664723032069976
2530,Passenger cars,PC diesel >=2L,9,350.0,22,1.0,3.0,3.0,5.0,2.0,1.6832361516034988
2531,Passenger cars,PC diesel >=2L,9,350.0,23,1.0,3.0,3.0,5.0,2.0,1.6832361516034988
2532,Passenger cars,PC diesel >=2L,9,350.0,24,1.0,3.0,3.0,5.0,2.0,1.6832361516034988
2533,Passenger cars,PC diesel >=2L,9,350.0,25,1.0,3.0,3.0,5.0,2.0,1.6832361516034988
2534,Passenger cars,PC diesel >=2L,9,350.0,26,1.0,3.0,3.0,5.0,2.0,5.049708454810496
2537,Passenger cars,PC diesel >=2L,9,350.0,29,1.0,3.0,3.0,5.0,2.0,6.732944606413995
2538,Passenger cars,PC diesel >=2L,9,350.0,30,1.0,3.0,3.0,5.0,2.0,1.6832361516034988
2540,Passenger cars,PC diesel >=2L,9,350.0,32,1.0,3.0,3.0,5.0,2.0,1.6832361516034988
2542,Passenger cars,PC diesel >=2L,9,9350.0,1,1.0,3.0,3.0,5.0,2.0,9.538338192419827
2543,Passenger cars,PC diesel >=2L,9,9350.0,2,1.0,3.0,3.0,5.0,2.0,9.538338192419827
2544,Passenger cars,PC diesel >=2L,9,9350.0,3,1.0,3.0,3.0,5.0,2.0,9.538338192419827
2545,Passenger cars,PC diesel >=2L,9,9350.0,4,1.0,3.0,3.0,5.0,2.0,19.076676384839654
2546,Passenger cars,PC diesel >=2L,9,9350.0,5,1.0,3.0,3.0,5.0,2.0,9.538338192419827
2547,Passenger cars,PC diesel >=2L,9,9350.0,6,1.0,3.0,3.0,5.0,2.0,28.61501457725948
2548,Passenger cars,PC diesel >=2L,9,9350.0,7,1.0,3.0,3.0,5.0,2.0,47.69169096209914
2549,Passenger cars,PC diesel >=2L,9,9350.0,8,1.0,3.0,3.0,5.0,2.0,28.61501457725948
2550,Passenger cars,PC diesel >=2L,9,9350.0,9,1.0,3.0,3.0,5.0,2.0,85.84504373177845
2551,Passenger cars,PC diesel >=2L,9,9350.0,10,1.0,3.0,3.0,5.0,2.0,114.46005830903792
2552,Passenger cars,PC diesel >=2L,9,9350.0,11,1.0,3.0,3.0,5.0,2.0,57.23002915451896
2553,Passenger cars,PC diesel >=2L,9,9350.0,12,1.0,3.0,3.0,5.0,2.0,66.7683673469388
2554,Passenger cars,PC diesel >=2L,9,9350.0,13,1.0,3.0,3.0,5.0,2.0,28.61501457725948
2555,Passenger cars,PC diesel >=2L,9,9350.0,14,1.0,3.0,3.0,5.0,2.0,9.538338192419827
2556,Passenger cars,PC diesel >=2L,9,9350.0,15,1.0,3.0,3.0,5.0,2.0,38.15335276967931
2557,Passenger cars,PC diesel >=2L,9,9350.0,16,1.0,3.0,3.0,5.0,2.0,28.61501457725948
2558,Passenger cars,PC diesel >=2L,9,9350.0,17,1.0,3.0,3.0,5.0,2.0,76.30670553935862
2559,Passenger cars,PC diesel >=2L,9,9350.0,18,1.0,3.0,3.0,5.0,2.0,28.61501457725948
2560,Passenger cars,PC diesel >=2L,9,9350.0,19,1.0,3.0,3.0,5.0,2.0,76.30670553935862
2561,Passenger cars,PC diesel >=2L,9,9350.0,20,1.0,3.0,3.0,5.0,2.0,19.076676384839654
2562,Passenger cars,PC diesel >=2L,9,9350.0,21,1.0,3.0,3.0,5.0,2.0,19.076676384839654
2563,Passenger cars,PC diesel >=2L,9,9350.0,22,1.0,3.0,3.0,5.0,2.0,9.538338192419827
2564,Passenger cars,PC diesel >=2L,9,9350.0,23,1.0,3.0,3.0,5.0,2.0,9.538338192419827
2565,Passenger cars,PC diesel >=2L,9,9350.0,24,1.0,3.0,3.0,5.0,2.0,9.538338192419827
2566,Passenger cars,PC diesel >=2L,9,9350.0,25,1.0,3.0,3.0,5.0,2.0,9.538338192419827
2567,Passenger cars,PC diesel >=2L,9,9350.0,26,1.0,3.0,3.0,5.0,2.0,28.61501457725948
2570,Passenger cars,PC diesel >=2L,9,9350.0,29,1.0,3.0,3.0,5.0,2.0,38.15335276967931
2571,Passenger cars,PC diesel >=2L,9,9350.0,30,1.0,3.0,3.0,5.0,2.0,9.538338192419827
2573,Passenger cars,PC diesel >=2L,9,9350.0,32,1.0,3.0,3.0,5.0,2.0,9.538338192419827
2575,Passenger cars,PC diesel >=2L,9,360.0,1,1.0,3.0,3.0,6.0,2.0,1.6832361516034988
