ScenarioID,CountryID,TechID,JSTypeVSMID,TechDescription,TransTypeID,VehTypeID,MassCatID,VKM
1,9,10530.0,3,Road-Medium (truck)-Euro 4 (2005-09)-Freight Transport,2.0,5.0,22.0,0.0585063824457142
1,9,10560.0,1,Road-Medium (truck)-Euro 1 (1992-96)-Freight Transport,2.0,5.0,22.0,0.0073132978057142
1,9,10560.0,2,Road-Medium (truck)-Euro 1 (1992-96)-Freight Transport,2.0,5.0,22.0,0.0073132978057142
1,9,10560.0,3,Road-Medium (truck)-Euro 1 (1992-96)-Freight Transport,2.0,5.0,22.0,0.0585063824457142
1,9,10570.0,1,Road-Medium (truck)-Euro 2 (1996-2001)-Freight Transport,2.0,5.0,22.0,0.0073132978057142
1,9,10570.0,2,Road-Medium (truck)-Euro 2 (1996-2001)-Freight Transport,2.0,5.0,22.0,0.0073132978057142
1,9,10570.0,3,Road-Medium (truck)-Euro 2 (1996-2001)-Freight Transport,2.0,5.0,22.0,0.0585063824457142
1,9,10590.0,1,Road-Medium (truck)-Euro 3 (2001-05)-Freight Transport,2.0,5.0,22.0,0.0073132978057142
1,9,10590.0,2,Road-Medium (truck)-Euro 3 (2001-05)-Freight Transport,2.0,5.0,22.0,0.0073132978057142
1,9,10590.0,3,Road-Medium (truck)-Euro 3 (2001-05)-Freight Transport,2.0,5.0,22.0,0.0585063824457142
1,9,10610.0,1,Road-Medium (truck)-Euro 4 (2005-09)-Freight Transport,2.0,5.0,22.0,0.0073132978057142
1,9,10610.0,2,Road-Medium (truck)-Euro 4 (2005-09)-Freight Transport,2.0,5.0,22.0,0.0073132978057142
1,9,10610.0,3,Road-Medium (truck)-Euro 4 (2005-09)-Freight Transport,2.0,5.0,22.0,0.0585063824457142
1,9,10616.0,1,Road-Medium (truck)-Conventional (pre-EURO)-Freight Transport,2.0,5.0,22.0,0.0125697484343759
1,9,10616.0,2,Road-Medium (truck)-Conventional (pre-EURO)-Freight Transport,2.0,5.0,22.0,0.0125697484343759
1,9,10616.0,3,Road-Medium (truck)-Conventional (pre-EURO)-Freight Transport,2.0,5.0,22.0,0.1005579874750079
1,9,10617.0,1,Road-Medium (truck)-Euro 1 (1992-96)-Freight Transport,2.0,5.0,22.0,0.0125697484343759
1,9,10617.0,2,Road-Medium (truck)-Euro 1 (1992-96)-Freight Transport,2.0,5.0,22.0,0.0125697484343759
1,9,10617.0,3,Road-Medium (truck)-Euro 1 (1992-96)-Freight Transport,2.0,5.0,22.0,0.1005579874750079
1,9,10618.0,1,Road-Medium (truck)-Euro 2 (1996-2001)-Freight Transport,2.0,5.0,22.0,0.0125697484343759
1,9,10618.0,2,Road-Medium (truck)-Euro 2 (1996-2001)-Freight Transport,2.0,5.0,22.0,0.0125697484343759
1,9,10618.0,3,Road-Medium (truck)-Euro 2 (1996-2001)-Freight Transport,2.0,5.0,22.0,0.1005579874750079
1,9,10619.0,1,Road-Medium (truck)-Euro 3 (2001-05)-Freight Transport,2.0,5.0,22.0,0.0125697484343759
1,9,10619.0,2,Road-Medium (truck)-Euro 3 (2001-05)-Freight Transport,2.0,5.0,22.0,0.0125697484343759
1,9,10619.0,3,Road-Medium (truck)-Euro 3 (2001-05)-Freight Transport,2.0,5.0,22.0,0.1005579874750079
1,9,10620.0,1,Road-Medium (truck)-Euro 4 (2005-09)-Freight Transport,2.0,5.0,22.0,0.0125697484343759
1,9,10620.0,2,Road-Medium (truck)-Euro 4 (2005-09)-Freight Transport,2.0,5.0,22.0,0.0125697484343759
1,9,10620.0,3,Road-Medium (truck)-Euro 4 (2005-09)-Freight Transport,2.0,5.0,22.0,0.1005579874750079
1,9,10640.0,1,Road-Heavy (truck)-Euro 5 (2009-14)-Freight Transport,2.0,5.0,23.0,0.0429636914752049
1,9,10640.0,2,Road-Heavy (truck)-Euro 5 (2009-14)-Freight Transport,2.0,5.0,23.0,0.0429636914752049
1,9,10640.0,3,Road-Heavy (truck)-Euro 5 (2009-14)-Freight Transport,2.0,5.0,23.0,0.3437095318016392
1,9,10670.0,1,Road-Heavy (truck)-Euro 3 (2001-05)-Freight Transport,2.0,5.0,23.0,3.22345500102e-05
1,9,10670.0,2,Road-Heavy (truck)-Euro 3 (2001-05)-Freight Transport,2.0,5.0,23.0,3.22345500102e-05
1,9,10670.0,3,Road-Heavy (truck)-Euro 3 (2001-05)-Freight Transport,2.0,5.0,23.0,0.0002578764000816
1,9,10682.0,1,Road-Heavy (truck)-Euro 4 (2005-09)-Freight Transport,2.0,5.0,23.0,3.22345500102e-05
1,9,10682.0,2,Road-Heavy (truck)-Euro 4 (2005-09)-Freight Transport,2.0,5.0,23.0,3.22345500102e-05
1,9,10682.0,3,Road-Heavy (truck)-Euro 4 (2005-09)-Freight Transport,2.0,5.0,23.0,0.0002578764000816
1,9,10690.0,1,Road-Heavy (truck)-Euro 6 (2015-19)-Freight Transport,2.0,5.0,23.0,0.0429636914752049
1,9,10690.0,2,Road-Heavy (truck)-Euro 6 (2015-19)-Freight Transport,2.0,5.0,23.0,0.0429636914752049
1,9,10690.0,3,Road-Heavy (truck)-Euro 6 (2015-19)-Freight Transport,2.0,5.0,23.0,0.3437095318016392
